T0001,20.604
T0002,17.46
T0003,15.753
T0004,15.75
T0005,13.4325
T0006,11.0745
T0007,13.2435
T0008,15.5415
T0009,16.752
T0010,18.201
T0011,19.6725
T0012,18.9135
T0013,17.613
T0014,17.121
T0015,18.198
T0016,21.6479999999999
T0017,23.919
T0018,22.5584999999999
T0019,21.645
T0020,20.799
T0021,18.7995
T0022,20.292
T0023,15.846
T0024,13.713
T0025,10.6574999999999
T0026,10.3694999999999
T0027,13.1385
T0028,10.7985
T0029,14.241
T0030,19.6335
T0031,28.5014999999999
T0032,31.674
T0033,31.158
T0034,30.3285
T0035,30.3629999999999
T0036,30.9555
T0037,29.868
T0038,30.327
T0039,31.854
T0040,33.99
T0041,34.683
T0042,34.7265
T0043,33.663
T0044,32.1795
T0045,29.706
T0046,28.251
T0047,26.109
T0048,23.5064999999999
T0049,19.281
T0050,17.583
T0051,16.1805
T0052,14.3219999999999
T0053,15.87
T0054,21.078
T0055,24.42
T0056,26.4015
T0057,26.346
T0058,25.842
T0059,26.802
T0060,26.6985
T0061,26.8335
T0062,26.964
T0063,27.4875
T0064,28.152
T0065,28.455
T0066,27.684
T0067,26.8455
T0068,25.6889999999999
T0069,24.4005
T0070,22.4805
T0071,18.6555
T0072,18.5129999999999
T0073,17.076
T0074,16.107
T0075,14.823
T0076,15.3104999999999
T0077,15.1094999999999
T0078,16.3215
T0079,25.4145
T0080,28.8029999999999
T0081,30.0885
T0082,27.933
T0083,29.1195
T0084,28.4385
T0085,28.1775
T0086,29.007
T0087,30.447
T0088,31.788
T0089,34.551
T0090,33.9195
T0091,32.8274999999999
T0092,28.026
T0093,26.7525
T0094,25.254
T0095,23.28
T0096,18.642
T0097,17.121
T0098,20.832
T0099,20.376
T0100,20.0415
T0101,20.76
T0102,22.2465
T0103,29.922
T0104,32.589
T0105,32.6009999999999
T0106,33.855
T0107,34.3455
T0108,34.5465
T0109,34.8045
T0110,34.7775
T0111,37.458
T0112,40.2224999999999
T0113,42.4904999999999
T0114,41.3849999999999
T0115,36.432
T0116,31.5975
T0117,30.459
T0118,27.915
T0119,26.193
