T0001,115.469621544
T0002,114.88287393800002
T0003,116.47570582
T0004,116.59552512
T0005,121.461211192
T0006,130.834414704
T0007,131.69327026599998
T0008,133.04336265199998
T0009,136.348574266
T0010,139.60812617
T0011,140.33131583
T0012,140.165722622
T0013,138.93676072399998
T0014,137.01628274
T0015,154.068202632
T0016,155.338849252
T0017,157.746108004
T0018,164.918108514
T0019,160.092369768
T0020,154.925868074
T0021,145.51599946000002
T0022,142.86765805
T0023,141.579689092
T0024,139.18230827
T0025,147.12831842
T0026,146.27068088000001
T0027,142.922850328
T0028,155.001659352
T0029,143.80967174
T0030,153.45764418000002
T0031,152.3973718
T0032,154.887308396
T0033,161.422434942
T0034,160.73184758
T0035,164.36706583999998
T0036,172.1740879
T0037,167.6097436
T0038,178.83427969999997
T0039,191.725775096
T0040,195.97807817
T0041,193.67901812999997
T0042,184.803034926
T0043,180.989735838
T0044,178.653235088
T0045,180.689373564
T0046,188.24089534
T0047,174.974278572
T0048,157.597800646
T0049,147.15971605
T0050,151.843391808
T0051,147.719143328
T0052,144.6650817
T0053,146.447676936
T0054,160.088714098
T0055,162.691528748
T0056,156.726569572
T0057,155.89749595799998
T0058,157.108853486
T0059,159.338291078
T0060,154.26325757
T0061,156.65384102000002
T0062,172.961499458
T0063,180.096585308
T0064,176.25552048999998
T0065,179.33507094
T0066,170.06008277
T0067,155.085930054
T0068,143.57301841
T0069,132.179173308
T0070,124.948233678
T0071,126.83255746
T0072,130.616652794
T0073,121.70921333199999
T0074,131.24894813999998
T0075,127.01417654
T0076,136.52189486
T0077,141.423089066
T0078,149.128044058
T0079,157.43668306
T0080,167.10208552
T0081,158.30496824000002
T0082,147.522428434
T0083,155.255947442
T0084,149.891430866
T0085,148.549663104
T0086,155.463064734
T0087,161.97862128
T0088,169.92956066000002
T0089,178.69350172
T0090,167.93894094
T0091,160.31669212
T0092,152.516561578
T0093,153.03161967
T0094,153.326113266
T0095,159.081852392
T0096,169.210390878
T0097,174.170832424
T0098,170.405085784
T0099,182.685254312
T0100,183.365121254
T0101,180.320801518
T0102,184.40685818
T0103,181.48270976
T0104,200.57711908000002
T0105,205.13175864
T0106,213.35484121999997
T0107,222.34950611999997
T0108,233.08581812000003
T0109,233.65632484000002
T0110,213.82314390000002
T0111,206.89177534
T0112,202.14813462
T0113,199.35038578
T0114,208.68177541999998
T0115,197.83227874
T0116,205.27345144
T0117,201.205183004
T0118,200.88441254
T0119,201.30011340000001
T0120,213.67350156000003
T0121,212.07553223999997
T0122,231.13171082
T0123,238.49161032
T0124,223.98120172
T0125,210.74737004599996
T0126,197.70048371000001
T0127,179.86075478
T0128,174.80731934
T0129,171.3333819
T0130,177.71984809199998
T0131,184.20430498000002
T0132,180.801729656
T0133,171.88411865799998
T0134,165.22498212800002
T0135,164.640971514
T0136,174.25410342
T0137,174.590444802
T0138,165.158194476
T0139,153.20975572
T0140,144.135187482
T0141,137.38547661
T0142,140.366478446
T0143,147.322274044
T0144,167.49715917999998
T0145,186.67214274
T0146,192.40523098
T0147,193.00670694000002
T0148,197.5291471
T0149,201.02597642
T0150,212.46552574000003
T0151,212.28191520000001
T0152,224.51782434
T0153,236.76155440000002
T0154,244.87324494
T0155,255.98504119999998
T0156,239.02372354
T0157,238.03435498
T0158,215.8073985
T0159,213.686340736
T0160,200.203585242
T0161,185.71620356
T0162,176.212063644
T0163,162.623212518
T0164,165.91434405
T0165,173.143348004
T0166,174.80093884000001
T0167,170.48142253
T0168,181.047596494
T0169,168.232775882
T0170,167.19140901
T0171,162.306190684
T0172,165.03739178
T0173,196.06505972
T0174,202.63335569999998
T0175,202.60584406
T0176,196.32097475999998
T0177,203.8715702
T0178,203.56733406
T0179,196.91670582
T0180,193.80108
T0181,181.368118072
T0182,180.01419628
T0183,177.81187766
T0184,178.68363094
T0185,181.46867035999998
T0186,188.57753014
T0187,177.97318507999998
T0188,183.58639423999998
T0189,169.305182032
T0190,175.11180083200003
T0191,162.926459742
T0192,181.03433336799998
T0193,175.209246816
T0194,170.492930556
T0195,164.80909986
T0196,164.94161880000001
T0197,183.40223314
T0198,210.15516168
T0199,208.86649085999997
T0200,200.76128124000002
T0201,197.06008432
T0202,186.76061094000002
T0203,181.00359192000002
T0204,171.09710697999998
T0205,179.09879268
T0206,177.19023354
T0207,166.7297139
T0208,180.66539512
T0209,187.977328762
T0210,185.18080537999998
T0211,164.467559426
T0212,171.284872858
T0213,186.45566364
T0214,188.93570807999998
T0215,178.253338038
T0216,171.297230318
T0217,175.12428234
T0218,186.77717203999998
T0219,199.17647599
T0220,194.446196298
T0221,190.923125094
T0222,199.51721690000002
T0223,198.41569966
T0224,198.24577554
T0225,206.05139306
T0226,203.5454066
T0227,193.2435137
T0228,186.78401148
T0229,193.0339389
T0230,194.47944106
T0231,189.280667564
T0232,196.35502418000002
T0233,197.2581186
T0234,212.2468693
T0235,190.60202568
T0236,176.88683548
T0237,176.28145898
T0238,168.24005449999999
T0239,171.97996644
T0240,158.17180172000002
T0241,158.10907816000002
T0242,139.30026588
T0243,135.23660174
T0244,133.03112132
T0245,154.50612968000002
T0246,147.1402262
T0247,161.98940632
T0248,164.880409528
T0249,164.114709028
T0250,175.67862513
T0251,172.89639018
T0252,157.245866884
T0253,151.35251903399998
T0254,161.466901014
T0255,168.97967409999998
T0256,183.41685948
T0257,175.328357796
T0258,183.10862554
T0259,175.39564976
T0260,170.98047296
T0261,170.42435756
T0262,162.56705098
T0263,143.688060512
T0264,142.55401380200001
T0265,137.34967350000002
T0266,142.78027360000002
T0267,151.2467621
T0268,150.98952434
T0269,164.23660172
T0270,171.93531634
T0271,197.03384018
T0272,209.10272126
T0273,219.21428770000003
T0274,220.05554276000004
T0275,212.37607644
T0276,194.65067335999998
T0277,180.87307028
T0278,181.86292459999999
T0279,183.94416554
T0280,201.53682250000003
T0281,202.09469714000002
T0282,195.45343215999998
T0283,176.85985132599998
T0284,159.564753454
T0285,161.355361026
T0286,164.1846077
T0287,167.27741799999998
T0288,162.95367077999998
T0289,163.42578124000002
T0290,164.65721256
T0291,159.86184696
T0292,184.84402992
T0293,153.21782262000002
T0294,156.3884784
T0295,167.46651362
T0296,196.34477012
T0297,179.006539776
T0298,165.75377779000002
T0299,161.586488234
T0300,153.27062214
T0301,153.318424844
T0302,154.08014296
T0303,143.08546817
T0304,156.421244828
T0305,162.195430314
T0306,154.50184899
T0307,145.852784264
T0308,148.122633954
T0309,167.509128402
T0310,175.91754305
T0311,174.285519232
T0312,163.03056526999998
T0313,163.959800236
T0314,160.74662539800002
T0315,154.40991477400001
T0316,162.095995072
T0317,163.05278725600002
T0318,174.544420724
T0319,198.60727424
T0320,220.87278716
T0321,225.9974867
T0322,230.16257948000003
T0323,222.6532136
T0324,206.4870387
T0325,203.91105624
T0326,205.28981742000002
T0327,217.53540981999998
T0328,215.92169036
T0329,214.25572860000003
T0330,211.18612964
T0331,205.0632349
T0332,204.44619172
T0333,185.98491444
T0334,181.21582966
T0335,171.112592664
T0336,162.23548524
T0337,167.886463616
T0338,157.9150993
T0339,162.503850674
T0340,176.75525304
T0341,211.99146132
T0342,230.3576046
T0343,266.07834968
T0344,265.84153804
T0345,238.35800816
T0346,234.30781803999997
T0347,237.41850589999999
T0348,230.95643724
T0349,226.57321585999998
T0350,228.01938104
T0351,232.75291592000002
T0352,235.11392198
T0353,230.08360172000002
T0354,218.52240662
T0355,200.50735107999998
T0356,189.49894426
T0357,189.95823334000002
T0358,183.74113432
T0359,183.15993692
T0360,180.85049632
T0361,175.91053488
T0362,168.10277642
T0363,166.65337921999998
T0364,170.84899704
T0365,176.73255186
T0366,200.9226901
T0367,219.65701876000003
T0368,219.58438842
T0369,215.707883116
T0370,215.69027631999998
T0371,205.88818329999998
T0372,199.82431408
T0373,203.37525716
T0374,191.34076244
T0375,195.5157313
T0376,206.92228466
T0377,224.73508282000003
T0378,207.50821782000003
T0379,207.67583736400002
T0380,204.136787872
T0381,200.8198626
T0382,179.46177651
T0383,187.805052
T0384,202.01008894
T0385,198.18297104
T0386,195.85975174
T0387,196.18691998
T0388,206.96414396
T0389,217.51388275999997
T0390,230.3914162
T0391,249.90398166
T0392,242.44508295999998
T0393,234.07401049999999
T0394,232.2113723
T0395,231.51841492
T0396,234.55522344000002
T0397,235.0063025
T0398,243.0041792
T0399,244.01855225999998
T0400,235.44120908
T0401,235.32120618
T0402,224.52495288
T0403,226.6467975
T0404,229.66410696000003
