,D1,D2,D3
T1735,3.12484674802666,3.72544331421831,4.95245861816573
T1736,3.12495483681105,3.72558100548083,4.95268255481583
T1737,3.12506302416874,3.7257188229665,4.95290670045456
T1738,3.12517131006654,3.72585676663487,4.95313105502635
T1739,3.1252796944713,3.72599483644548,4.95335561847571
T1740,3.12538817734984,3.72613303235785,4.95358039074709
T1741,3.12549675866889,3.7262713543314,4.95380537178475
T1742,3.12560543839511,3.72640980232547,4.95403056153285
T1743,3.12571421649523,3.72654837629946,4.95425595993569
T1744,3.12582309293582,3.72668707621257,4.9544815669372
T1745,3.12593206768352,3.72682590202412,4.95470738248151
T1746,3.12604114070481,3.72696485369318,4.95493340651239
T1747,3.12615031196623,3.72710393117896,4.95515963897381
T1748,3.1262595814342,3.72724313444047,4.95538607980942
T1749,3.12636894907518,3.72738246343676,4.95561272896295
T1750,3.1264784148555,3.72752191812677,4.95583958637798
T1751,3.12658797874155,3.72766149846948,4.95606665199809
T1752,3.1266976406996,3.72780120442371,4.9562939257667
T1753,3.12680740069589,3.72794103594828,4.95652140762715
T1754,3.12691725869661,3.72808099300192,4.95674909752268
T1755,3.12702721466801,3.72822107554342,4.95697699539665
T1756,3.12713726857613,3.72836128353136,4.95720510119204
T1757,3.12724742038717,3.72850161692446,4.95743341485208
T1758,3.12735767006704,3.7286420756811,4.95766193631948
T1759,3.12746801758184,3.72878265975994,4.95789066553736
T1760,3.12757846289754,3.72892336911939,4.95811960244849
T1761,3.12768900597999,3.7290642037178,4.95834874699551
T1762,3.12779964679512,3.72920516351356,4.95857809912113
T1763,3.12791038530875,3.72934624846494,4.95880765876791
T1764,3.12802122148673,3.72948745853026,4.95903742587844
T1765,3.12813215529476,3.72962879366761,4.95926740039501
T1766,3.12824318669857,3.72977025383519,4.95949758226001
T1767,3.12835431566385,3.72991183899107,4.95972797141571
T1768,3.12846554215625,3.73005354909333,4.95995856780433
T1769,3.12857686614135,3.73019538409995,4.96018937136795
T1770,3.12868828758465,3.73033734396875,4.96042038204845
T1771,3.12879980645172,3.73047942865775,4.96065159978795
T1772,3.12891142270798,3.73062163812468,4.96088302452818
T1773,3.12902313631895,3.73076397232743,4.9611146562111
T1774,3.12913494724991,3.73090643122362,4.96134649477824
T1775,3.12924685546622,3.73104901477093,4.96157854017121
T1776,3.12935886093327,3.73119172292708,4.96181079233174
T1777,3.12947096361624,3.73133455564955,4.96204325120116
T1778,3.12958316348035,3.73147751289586,4.96227591672081
T1779,3.12969546049081,3.73162059462349,4.96250878883207
T1780,3.12980785461269,3.73176380078981,4.96274186747605
T1781,3.12992034581117,3.73190713135225,4.96297515259404
T1782,3.13003293405126,3.73205058626809,4.96320864412702
T1783,3.13014561929799,3.73219416549459,4.963442342016
T1784,3.13025840151626,3.73233786898887,4.96367624620176
T1785,3.13037128067107,3.73248169670818,4.96391035662525
T1786,3.13048425672729,3.73262564860958,4.96414467322718
T1787,3.13059732964977,3.73276972465014,4.96437919594821
T1788,3.13071049940328,3.73291392478681,4.96461392472888
T1789,3.13082376595259,3.73305824897653,4.96484885950968
T1790,3.13093712926245,3.73320269717624,4.96508400023109
T1791,3.13105058929753,3.73334726934275,4.96531934683344
T1792,3.13116414602237,3.73349196543273,4.96555489925677
T1793,3.13127779940168,3.73363678540306,4.96579065744151
T1794,3.13139154939997,3.73378172921037,4.96602662132767
T1795,3.13150539598174,3.73392679681127,4.96626279085524
T1796,3.13161933911144,3.73407198816229,4.96649916596408
T1797,3.13173337875355,3.73421730322003,4.96673574659418
T1798,3.13184751487235,3.73436274194085,4.96697253268511
T1799,3.13196174743233,3.7345083042813,4.96720952417682
T1800,3.13207607639767,3.73465399019763,4.96744672100868
T1801,3.13219050173262,3.73479979964612,4.96768412312021
T1802,3.13230502340147,3.73494573258313,4.96792173045099
T1803,3.13241964136831,3.73509178896474,4.96815954294023
T1804,3.13253435559739,3.73523796874726,4.96839756052741
T1805,3.1326491660527,3.73538427188666,4.96863578315155
T1806,3.13276407269828,3.73553069833896,4.96887421075172
T1807,3.13287907549817,3.73567724806022,4.96911284326707
T1808,3.13299417441632,3.73582392100633,4.96935168063648
T1809,3.13310936941664,3.73597071713318,4.96959072279882
T1810,3.13322466046301,3.7361176363966,4.96982996969287
T1811,3.13334004751926,3.73626467875235,4.97006942125731
T1812,3.13345553054921,3.7364118441562,4.97030907743084
T1813,3.13357110951658,3.73655913256376,4.9705489381519
T1814,3.1336867843851,3.73670654393068,4.97078900335899
T1815,3.13380255511837,3.73685407821245,4.97102927299037
T1816,3.13391842168012,3.73700173536472,4.97126974698454
T1817,3.13403438403383,3.73714951534279,4.97151042527949
T1818,3.13415044214311,3.73729741810217,4.97175130781349
T1819,3.1342665959714,3.73744544359815,4.97199239452447
T1820,3.1343828454822,3.73759359178605,4.97223368535047
T1821,3.13449919063883,3.73774186262104,4.9724751802292
T1822,3.13461563140482,3.73789025605846,4.97271687909874
T1823,3.13473216774331,3.73803877205325,4.97295878189646
T1824,3.13484879961769,3.73818741056062,4.97320088856018
T1825,3.13496552699122,3.7383361715356,4.97344319902748
T1826,3.13508234982703,3.73848505493309,4.97368571323568
T1827,3.1351992680883,3.73863406070806,4.97392843112222
T1828,3.13531628173812,3.7387831888153,4.97417135262431
T1829,3.13543339073961,3.73893243920972,4.97441447767928
T1830,3.13555059505576,3.73908181184603,4.97465780622419
T1831,3.13566789464958,3.73923130667895,4.97490133819609
T1832,3.13578528948393,3.73938092366304,4.97514507353182
T1833,3.13590277952184,3.73953066275305,4.97538901216847
T1834,3.1360203647261,3.73968052390344,4.97563315404271
T1835,3.13613804505948,3.73983050706867,4.97587749909119
T1836,3.13625582048479,3.73998061220318,4.97612204725055
T1837,3.13637369096478,3.74013083926141,4.97636679845741
T1838,3.13649165646209,3.74028118819761,4.97661175264812
T1839,3.1366097169394,3.74043165896612,4.97685690975912
T1840,3.13672787235926,3.74058225152107,4.9771022697266
T1841,3.13684612268429,3.74073296581673,4.97734783248689
T1842,3.13696446787695,3.74088380180712,4.97759359797598
T1843,3.13708290789976,3.74103475944638,4.97783956613002
T1844,3.13720144271511,3.74118583868844,4.97808573688487
T1845,3.13732007228537,3.74133703948724,4.97833211017635
T1846,3.13743879657288,3.74148836179669,4.97857868594027
T1847,3.13755761554,3.74163980557067,4.97882546411241
T1848,3.13767652914895,3.74179137076293,4.9790724446283
T1849,3.13779553736192,3.74194305732719,4.97931962742346
T1850,3.1379146401411,3.74209486521714,4.97956701243335
T1851,3.13803383744859,3.74224679438637,4.97981459959324
T1852,3.13815312924654,3.74239884478851,4.98006238883856
T1853,3.13827251549692,3.74255101637702,4.98031038010436
T1854,3.13839199616174,3.74270330910534,4.98055857332573
T1855,3.13851157120296,3.74285572292691,4.98080696843772
T1856,3.1386312405825,3.74300825779507,4.98105556537527
T1857,3.13875100426223,3.74316091366313,4.98130436407324
T1858,3.13887086220397,3.74331369048431,4.98155336446636
T1859,3.13899081436945,3.74346658821174,4.98180256648919
T1860,3.13911086072049,3.74361960679866,4.98205197007652
T1861,3.13923100121873,3.74377274619806,4.98230157516268
T1862,3.13935123582583,3.74392600636299,4.98255138168217
T1863,3.13947156450342,3.74407938724643,4.98280138956931
T1864,3.13959198721303,3.74423288880125,4.9830515987583
T1865,3.13971250391623,3.74438651098038,4.9833020091834
T1866,3.13983311457442,3.74454025373652,4.98355262077852
T1867,3.13995381914911,3.7446941170225,4.98380343347776
T1868,3.14007461760161,3.74484810079092,4.9840544472149
T1869,3.14019550989334,3.74500220499451,4.98430566192391
T1870,3.14031649598561,3.74515642958585,4.98455707753849
T1871,3.1404375758396,3.74531077451737,4.98480869399214
T1872,3.14055874941653,3.74546523974155,4.98506051121841
T1873,3.1406800166777,3.74561982521097,4.98531252915103
T1874,3.14080137758408,3.74577453087778,4.98556474772306
T1875,3.14092283209691,3.74592935669448,4.9858171668681
T1876,3.14104438017707,3.74608430261313,4.98606978651903
T1877,3.1411660217857,3.74623936858609,4.98632260660926
T1878,3.14128775688368,3.74639455456541,4.98657562707167
T1879,3.14140958543188,3.74654986050314,4.98682884783914
T1880,3.14153150739128,3.74670528635142,4.98708226884473
T1881,3.1416535227226,3.74686083206212,4.98733589002102
T1882,3.14177563138666,3.74701649758721,4.98758971130078
T1883,3.14189783334428,3.74717228287863,4.98784373261676
T1884,3.14202012855599,3.74732818788802,4.98809795390116
T1885,3.14214251698257,3.74748421256728,4.98835237508667
T1886,3.14226499858454,3.74764035686801,4.98860699610545
T1887,3.14238757332248,3.74779662074186,4.98886181688979
T1888,3.14251024115697,3.74795300414053,4.98911683737201
T1889,3.14263300204843,3.74810950701544,4.98937205748402
T1890,3.14275585595727,3.74826612931807,4.98962747715779
T1891,3.14287880284392,3.74842287099989,4.98988309632534
T1892,3.14300184266871,3.74857973201224,4.99013891491841
T1893,3.14312497539189,3.74873671230638,4.99039493286866
T1894,3.14324820097378,3.74889381183365,4.99065115010787
T1895,3.14337151937459,3.74905103054525,4.99090756656758
T1896,3.14349493055441,3.7492083683922,4.99116418217907
T1897,3.14361843447342,3.7493658253257,4.99142099687388
T1898,3.1437420310917,3.74952340129675,4.99167801058326
T1899,3.14386572036925,3.74968109625629,4.99193522323835
T1900,3.1439895022661,3.7498389101553,4.99219263477035
T1901,3.14411337674219,3.74999684294463,4.99245024511027
T1902,3.1442373437574,3.75015489457506,4.99270805418899
T1903,3.14436140327154,3.75031306499729,4.99296606193727
T1904,3.14448555524452,3.75047135416213,4.99322426828606
T1905,3.14460979963605,3.75062976202013,4.99348267316588
T1906,3.14473413640591,3.75078828852196,4.99374127650746
T1907,3.14485856551368,3.75094693361803,4.99400007824108
T1908,3.14498308691912,3.75110569725894,4.99425907829737
T1909,3.14510770058168,3.75126457939495,4.99451827660637
T1910,3.145232406461,3.75142357997654,4.9947776730985
T1911,3.14535720451663,3.75158269895403,4.99503726770395
T1912,3.14548209470789,3.75174193627753,4.99529706035253
T1913,3.14560707699429,3.75190129189735,4.99555705097437
T1914,3.14573215133519,3.7520607657636,4.99581723949934
T1915,3.14585731768992,3.75222035782636,4.99607762585718
T1916,3.14598257601769,3.75238006803556,4.99633820997746
T1917,3.14610792627784,3.7525398963413,4.99659899178998
T1918,3.14623336842947,3.75269984269338,4.99685997122409
T1919,3.14635890243186,3.75285990704181,4.99712114820947
T1920,3.14648452824393,3.75302008933615,4.99738252267503
T1921,3.14661024582488,3.75318038952633,4.99764409455037
T1922,3.14673605513369,3.75334080756196,4.99790586376451
T1923,3.1468619561293,3.75350134339267,4.9981678302465
T1924,3.14698794877067,3.75366199696805,4.99842999392536
T1925,3.14711403301665,3.75382276823758,4.99869235472991
T1926,3.14724020882608,3.75398365715071,4.99895491258893
T1927,3.14736647615779,3.75414466365691,4.99921766743125
T1928,3.14749283497047,3.75430578770543,4.99948061918532
T1929,3.14761928522285,3.7544670292456,4.99974376777974
T1930,3.14774582687363,3.75462838822672,5.00000711314305
T1931,3.14787245988137,3.75478986459786,5.00027065520344
T1932,3.14799918420458,3.7549514583081,5.00053439388907
T1933,3.14812599980189,3.75511316930661,5.00079832912831
T1934,3.14825290663176,3.75527499754237,5.00106246084919
T1935,3.1483799046526,3.75543694296431,5.00132678897965
T1936,3.14850699382279,3.7555990055213,5.00159131344756
T1937,3.1486341741007,3.75576118516222,5.00185603418078
T1938,3.14876144544461,3.75592348183579,5.00212095110696
T1939,3.14888880781277,3.75608589549074,5.00238606415371
T1940,3.14901626116343,3.75624842607578,5.00265137324863
T1941,3.14914380545469,3.75641107353943,5.00291687831906
T1942,3.14927144064473,3.75657383783033,5.00318257929245
T1943,3.14939916669155,3.75673671889685,5.00344847609589
T1944,3.14952698355326,3.75689971668754,5.00371456865671
T1945,3.14965489118782,3.75706283115075,5.00398085690194
T1946,3.14978288955311,3.7572260622347,5.00424734075843
T1947,3.14991097860715,3.75738940988782,5.00451402015331
T1948,3.15003915830769,3.75755287405821,5.00478089501322
T1949,3.15016742861255,3.75771645469399,5.00504796526482
T1950,3.15029578947946,3.75788015174325,5.00531523083473
T1951,3.15042424086622,3.75804396515412,5.00558269164963
T1952,3.15055278273044,3.75820789487452,5.00585034763583
T1953,3.15068141502973,3.7583719408523,5.00611819871962
T1954,3.15081013772171,3.75853610303541,5.00638624482735
T1955,3.15093895076394,3.75870038137167,5.00665448588521
T1956,3.15106785411382,3.75886477580872,5.0069229218191
T1957,3.15119684772886,3.75902928629433,5.00719155255513
T1958,3.15132593156641,3.75919391277608,5.00746037801908
T1959,3.15145510558386,3.75935865520157,5.00772939813679
T1960,3.15158436973851,3.75952351351831,5.00799861283396
T1961,3.15171372398765,3.7596884876738,5.00826802203626
T1962,3.15184316828842,3.75985357761534,5.00853762566901
T1963,3.15197270259802,3.76001878329031,5.0088074236577
T1964,3.15210232687363,3.76018410464605,5.00907741592776
T1965,3.15223204107232,3.76034954162978,5.00934760240441
T1966,3.15236184515105,3.76051509418858,5.00961798301264
T1967,3.15249173906688,3.76068076226964,5.00988855767762
T1968,3.15262172277675,3.76084654582001,5.01015932632432
T1969,3.1527517962375,3.76101244478661,5.01043028887745
T1970,3.15288195940606,3.76117845911649,5.01070144526197
T1971,3.15301221223916,3.76134458875639,5.01097279540236
T1972,3.15314255469367,3.76151083365332,5.01124433922346
T1973,3.1532729867262,3.76167719375386,5.01151607664949
T1974,3.15340350829343,3.76184366900476,5.01178800760492
T1975,3.15353411935206,3.76201025935274,5.01206013201416
T1976,3.15366481985861,3.76217696474432,5.01233244980131
T1977,3.15379560976966,3.7623437851261,5.01260496089059
T1978,3.15392648904164,3.76251072044446,5.0128776652059
T1979,3.15405745763103,3.76267777064587,5.01315056267122
T1980,3.15418851549424,3.76284493567671,5.01342365321044
T1981,3.15431966258759,3.76301221548323,5.01369693674723
T1982,3.1544508988674,3.76317961001167,5.01397041320524
T1983,3.15458222428996,3.76334711920829,5.01424408250812
T1984,3.15471363881138,3.76351474301906,5.01451794457911
T1985,3.1548451423879,3.76368248139012,5.0147919993417
T1986,3.15497673497572,3.76385033426759,5.01506624671933
T1987,3.1551084165308,3.76401830159728,5.01534068663494
T1988,3.15524018700922,3.76418638332513,5.01561531901172
T1989,3.15537204636698,3.76435457939698,5.01589014377268
T1990,3.15550399455991,3.7645228897585,5.01616516084052
T1991,3.15563603154408,3.76469131435558,5.01644037013834
T1992,3.15576815727522,3.76485985313376,5.01671577158866
T1993,3.15590037170918,3.76502850603869,5.01699136511416
T1994,3.15603267480166,3.76519727301584,5.01726715063727
T1995,3.15616506650839,3.76536615401072,5.01754312808044
T1996,3.1562975467851,3.76553514896882,5.01781929736611
T1997,3.15643011558733,3.76570425783542,5.0180956584164
T1998,3.15656277287068,3.76587348055586,5.01837221115348
T1999,3.15669551859069,3.76604281707539,5.01864895549942
T2000,3.1568283527028,3.76621226733916,5.0189258913761
T2001,3.15696127516246,3.76638183129231,5.01920301870538
T2002,3.15709428592511,3.76655150887999,5.01948033740916
T2003,3.15722738494598,3.76672130004705,5.01975784740886
T2004,3.15736057218044,3.76689120473856,5.02003554862621
T2005,3.15749384758375,3.76706122289941,5.0203134409827
T2006,3.15762721111107,3.76723135447437,5.0205915243996
T2007,3.15776066271757,3.76740159940827,5.02086979879827
T2008,3.15789420235839,3.76757195764583,5.0211482640999
T2009,3.1580278299886,3.76774242913171,5.02142692022561
T2010,3.15816154556314,3.76791301381044,5.02170576709626
T2011,3.15829534903703,3.7680837116266,5.02198480463283
T2012,3.15842924036519,3.76825452252466,5.0222640327561
T2013,3.15856321950251,3.76842544644907,5.02254345138683
T2014,3.15869728640384,3.7685964833442,5.02282306044565
T2015,3.1588314410239,3.76876763315428,5.02310285985295
T2016,3.15896568331751,3.76893889582363,5.02338284952928
T2017,3.15910001323928,3.76911027129636,5.02366302939484
T2018,3.15923443074393,3.76928175951668,5.02394339937
T2019,3.15936893578601,3.76945336042857,5.02422395937474
T2020,3.15950352832011,3.76962507397611,5.02450470932923
T2021,3.15963820830075,3.76979690010324,5.02478564915339
T2022,3.15977297568229,3.76996883875373,5.02506677876687
T2023,3.15990783041924,3.77014088987153,5.02534809808962
T2024,3.16004277246597,3.77031305340041,5.0256296070413
T2025,3.16017780177674,3.770485329284,5.0259113055413
T2026,3.16031291830585,3.77065771746597,5.02619319350915
T2027,3.16044812200756,3.77083021788997,5.02647527086429
T2028,3.16058341283602,3.77100283049948,5.02675753752588
T2029,3.16071879074538,3.77117555523799,5.02703999341315
T2030,3.16085425568971,3.77134839204888,5.0273226384451
T2031,3.16098980762309,3.77152134087557,5.02760547254081
T2032,3.16112544649942,3.77169440166122,5.02788849561892
T2033,3.16126117227273,3.77186757434916,5.02817170759841
T2034,3.16139698489698,3.77204085888264,5.02845510839806
T2035,3.16153288432584,3.77221425520454,5.02873869793607
T2036,3.16166887051333,3.7723877632582,5.02902247613138
T2037,3.16180494341303,3.77256138298635,5.02930644290198
T2038,3.16194110297875,3.77273511433208,5.02959059816639
T2039,3.16207734916418,3.77290895723824,5.02987494184279
T2040,3.16221368192279,3.77308291164751,5.03015947384901
T2041,3.16235010120834,3.77325697750285,5.03044419410343
T2042,3.16248660697428,3.77343115474685,5.03072910252375
T2043,3.16262319917406,3.77360544332213,5.03101419902774
T2044,3.16275987776117,3.77377984317132,5.03129948353323
T2045,3.16289664268893,3.77395435423684,5.03158495595766
T2046,3.16303349391072,3.77412897646121,5.03187061621862
T2047,3.16317043137983,3.77430370978683,5.03215646423355
T2048,3.16330745504948,3.77447855415598,5.03244249991966
T2049,3.16344456487291,3.774653509511,5.03272872319428
T2050,3.16358176080323,3.77482857579403,5.0330151339744
T2051,3.16371904279358,3.7750037529473,5.03330173217716
T2052,3.163856410797,3.77517904091287,5.03358851771942
T2053,3.16399386476649,3.77535443963274,5.03387549051795
T2054,3.16413140465498,3.77552994904885,5.03416265048943
T2055,3.16426903041545,3.77570556910321,5.0344499975506
T2056,3.16440674200076,3.77588129973766,5.03473753161799
T2057,3.16454453936368,3.7760571408939,5.03502525260788
T2058,3.16468242245703,3.77623309251372,5.03531316043668
T2059,3.1648203912335,3.77640915453878,5.03560125502059
T2060,3.16495844564581,3.77658532691071,5.03588953627579
T2061,3.1650965856466,3.77676160957108,5.0361780041183
T2062,3.16523481118841,3.7769380024613,5.03646665846397
T2063,3.16537312222375,3.7771145055228,5.03675549922859
T2064,3.16551151870522,3.77729111869706,5.03704452632809
T2065,3.16565000058513,3.77746784192522,5.03733373967781
T2066,3.16578856781598,3.77764467514866,5.03762313919353
T2067,3.16592722035004,3.77782161830847,5.03791272479049
T2068,3.16606595813967,3.77799867134586,5.03820249638416
T2069,3.16620478113713,3.77817583420188,5.03849245388977
T2070,3.16634368929458,3.77835310681749,5.03878259722237
T2071,3.16648268256418,3.77853048913362,5.03907292629697
T2072,3.16662176089801,3.77870798109113,5.03936344102846
T2073,3.16676092424826,3.77888558263098,5.03965414133189
T2074,3.16690017256683,3.77906329369381,5.0399450271218
T2075,3.16703950580575,3.77924111422037,5.04023609831292
T2076,3.16717892391689,3.77941904415124,5.04052735481967
T2077,3.16731842685214,3.77959708342702,5.04081879655652
T2078,3.16745801456334,3.77977523198825,5.04111042343782
T2079,3.16759768700223,3.77995348977534,5.04140223537774
T2080,3.1677374441206,3.78013185672874,5.04169423229052
T2081,3.16787728587007,3.78031033278873,5.04198641409006
T2082,3.16801721220236,3.78048891789565,5.04227878069044
T2083,3.16815722306899,3.78066761198966,5.04257133200537
T2084,3.16829731842145,3.78084641501084,5.04286406794847
T2085,3.16843749821137,3.78102532689944,5.04315698843364
T2086,3.16857776239008,3.78120434759534,5.04345009337415
T2087,3.16871811090902,3.78138347703858,5.04374338268356
T2088,3.16885854371954,3.78156271516905,5.04403685627515
T2089,3.16899906077292,3.78174206192657,5.04433051406209
T2090,3.16913966202046,3.78192151725098,5.04462435595765
T2091,3.16928034741331,3.78210108108194,5.04491838187468
T2092,3.16942111690264,3.78228075335911,5.04521259172614
T2093,3.16956197043959,3.78246053402213,5.04550698542491
T2094,3.16970290797519,3.78264042301051,5.04580156288365
T2095,3.16984392946045,3.7828204202637,5.04609632401494
T2096,3.16998503484636,3.78300052572114,5.04639126873132
T2097,3.17012622408386,3.78318073932225,5.04668639694532
T2098,3.17026749712372,3.78336106100613,5.04698170856894
T2099,3.17040885391692,3.78354149071226,5.0472772035148
T2100,3.17055029441408,3.78372202837961,5.04757288169465
T2101,3.17069181856598,3.78390267394732,5.04786874302059
T2102,3.17083342632336,3.78408342735453,5.04816478740465
T2103,3.17097511763675,3.78426428854009,5.04846101475842
T2104,3.17111689245682,3.78444525744305,5.0487574249938
T2105,3.17125875073403,3.78462633400215,5.0490540180222
T2106,3.17140069241889,3.78480751815623,5.04935079375518
T2107,3.17154271746185,3.78498880984405,5.04964775210416
T2108,3.17168482581333,3.78517020900431,5.04994489298046
T2109,3.17182701742361,3.78535171557553,5.05024221629515
T2110,3.17196929224298,3.78553332949628,5.05053972195932
T2111,3.1721116502218,3.78571505070519,5.05083740988417
T2112,3.17225409131009,3.78589687914044,5.05113527998019
T2113,3.17239661545812,3.78607881474058,5.05143333215845
T2114,3.17253922261597,3.78626085744385,5.05173156632952
T2115,3.17268191273366,3.78644300718848,5.05202998240397
T2116,3.17282468576125,3.7866252639127,5.05232858029233
T2117,3.17296754164863,3.78680762755455,5.05262735990484
T2118,3.17311048034576,3.78699009805214,5.05292632115184
T2119,3.17325350180248,3.78717267534346,5.05322546394349
T2120,3.17339660596856,3.78735535936637,5.05352478818975
T2121,3.17353979279378,3.78753815005877,5.05382429380058
T2122,3.17368306222793,3.78772104735853,5.05412398068598
T2123,3.17382641422056,3.7879040512033,5.05442384875549
T2124,3.17396984872141,3.78808716153087,5.05472389791896
T2125,3.17411336567994,3.78827037827875,5.05502412808574
T2126,3.17425696504572,3.78845370138455,5.05532453916534
T2127,3.17440064676819,3.78863713078571,5.05562513106702
T2128,3.17454441079683,3.78882066641974,5.05592590370011
T2129,3.17468825708096,3.78900430822396,5.05622685697366
T2130,3.17483218556989,3.78918805613563,5.0565279907966
T2131,3.17497619621295,3.78937191009207,5.05682930507799
T2132,3.17512028895936,3.78955587003046,5.05713079972661
T2133,3.1752644637583,3.78973993588791,5.05743247465114
T2134,3.17540872055893,3.7899241076015,5.05773432976026
T2135,3.17555305931022,3.79010838510809,5.0580363649622
T2136,3.17569747996132,3.79029276834477,5.05833858016564
T2137,3.17584198246116,3.79047725724831,5.05864097527871
T2138,3.17598656675872,3.7906618517556,5.0589435502097
T2139,3.17613123280282,3.79084655180329,5.05924630486654
T2140,3.17627598054236,3.79103135732812,5.05954923915732
T2141,3.17642080992613,3.79121626826672,5.05985235298991
T2142,3.1765657209028,3.79140128455555,5.06015564627191
T2143,3.17671071342116,3.79158640613123,5.06045911891121
T2144,3.17685578742977,3.79177163293009,5.06076277081518
T2145,3.17700094287729,3.79195696488855,5.06106660189138
T2146,3.17714617971227,3.79214240194294,5.06137061204717
T2147,3.17729149788314,3.7923279440294,5.06167480118963
T2148,3.17743689733841,3.7925135910842,5.06197916922606
T2149,3.17758237802643,3.79269934304339,5.06228371606336
T2150,3.17772793989561,3.79288519984309,5.06258844160856
T2151,3.17787358289418,3.79307116141919,5.06289334576832
T2152,3.17801930697049,3.79325722770775,5.0631984284496
T2153,3.17816511207264,3.7934433986445,5.06350368955874
T2154,3.17831099814888,3.79362967416535,5.06380912900246
T2155,3.17845696514726,3.79381605420599,5.06411474668704
T2156,3.17860301301579,3.79400253870199,5.06442054251865
T2157,3.17874914170264,3.79418912758921,5.06472651640383
T2158,3.1788953511556,3.79437582080295,5.06503266824827
T2159,3.17904164132268,3.79456261827883,5.06533899795819
T2160,3.17918801215171,3.79474951995225,5.06564550543937
T2161,3.17933446359052,3.79493652575855,5.0659521905976
T2162,3.17948099558678,3.79512363563295,5.06625905333836
T2163,3.17962760808836,3.79531084951084,5.06656609356748
T2164,3.17977430104286,3.79549816732733,5.06687331119032
T2165,3.17992107439782,3.79568558901742,5.06718070611201
T2166,3.18006792810088,3.79587311451625,5.06748827823795
T2167,3.18021486209956,3.79606074375879,5.06779602747327
T2168,3.18036187634133,3.79624847667996,5.06810395372299
T2169,3.18050897077358,3.79643631321458,5.06841205689194
T2170,3.18065614534369,3.79662425329744,5.06872033688496
T2171,3.18080339999899,3.79681229686329,5.06902879360677
T2172,3.18095073468675,3.79700044384677,5.06933742696192
T2173,3.18109814935418,3.79718869418248,5.06964623685491
T2174,3.18124564394848,3.79737704780497,5.06995522319014
T2175,3.18139321841672,3.79756550464866,5.07026438587179
T2176,3.18154087270604,3.79775406464801,5.07057372480413
T2177,3.18168860676338,3.79794272773729,5.07088323989106
T2178,3.18183642053584,3.79813149385091,5.07119293103677
T2179,3.18198431397024,3.79832036292297,5.07150279814489
T2180,3.18213228701345,3.7985093348876,5.07181284111914
T2181,3.18228033961243,3.79869840967905,5.0721230598634
T2182,3.18242847171383,3.79888758723119,5.07243345428094
T2183,3.18257668326439,3.799076867478,5.07274402427519
T2184,3.18272497421083,3.79926625035342,5.07305476974953
T2185,3.18287334449977,3.79945573579127,5.07336569060715
T2186,3.1830217940778,3.79964532372533,5.07367678675114
T2187,3.18317032289142,3.79983501408927,5.07398805808442
T2188,3.18331893088709,3.80002480681669,5.07429950450981
T2189,3.1834676180113,3.80021470184127,5.07461112593022
T2190,3.18361638421042,3.80040469909647,5.07492292224825
T2191,3.18376522943077,3.80059479851576,5.07523489336644
T2192,3.18391415361865,3.80078500003252,5.07554703918727
T2193,3.18406315672022,3.80097530357999,5.07585935961291
T2194,3.18421223868174,3.80116570909151,5.07617185454573
T2195,3.18436139944934,3.80135621650028,5.07648452388785
T2196,3.18451063896906,3.80154682573936,5.07679736754118
T2197,3.184659957187,3.80173753674191,5.07711038540776
T2198,3.18480935404907,3.80192834944082,5.0774235773892
T2199,3.18495882950126,3.80211926376913,5.07773694338734
T2200,3.18510838348942,3.80231027965961,5.07805048330362
T2201,3.18525801595941,3.80250139704513,5.0783641970396
T2202,3.18540772685698,3.8026926158584,5.07867808449655
T2203,3.18555751612791,3.80288393603213,5.07899214557579
T2204,3.18570738371787,3.80307535749891,5.07930638017841
T2205,3.18585732957248,3.8032668801913,5.07962078820546
T2206,3.18600735363738,3.80345850404182,5.07993536955791
T2207,3.18615745585804,3.80365022898281,5.08025012413646
T2208,3.18630763617995,3.80384205494666,5.08056505184183
T2209,3.18645789454861,3.80403398186571,5.0808801525747
T2210,3.18660823090933,3.80422600967209,5.08119542623542
T2211,3.18675864520751,3.80441813829805,5.08151087272447
T2212,3.1869091373884,3.80461036767565,5.08182649194207
T2213,3.18705970739725,3.80480269773692,5.08214228378837
T2214,3.18721035517923,3.80499512841382,5.08245824816337
T2215,3.18736108067951,3.8051876596383,5.08277438496711
T2216,3.18751188384312,3.80538029134211,5.08309069409925
T2217,3.18766276461519,3.80557302345716,5.08340717545975
T2218,3.18781372294061,3.80576585591502,5.08372382894795
T2219,3.18796475876437,3.80595878864742,5.0840406544635
T2220,3.18811587203138,3.80615182158595,5.08435765190581
T2221,3.1882670626864,3.80634495466204,5.08467482117399
T2222,3.18841833067429,3.80653818780723,5.08499216216737
T2223,3.18856967593976,3.80673152095288,5.08530967478495
T2224,3.18872109842746,3.80692495403025,5.08562735892557
T2225,3.18887259808208,3.80711848697066,5.0859452144882
T2226,3.18902417484818,3.8073121197053,5.0862632413715
T2227,3.18917582867031,3.80750585216528,5.08658143947411
T2228,3.18932755949291,3.80769968428162,5.08689980869444
T2229,3.18947936726053,3.80789361598544,5.0872183489311
T2230,3.1896312519174,3.80808764720751,5.08753706008207
T2231,3.18978321340795,3.8082817778788,5.08785594204571
T2232,3.18993525167648,3.80847600793011,5.08817499472009
T2233,3.19008736666718,3.80867033729214,5.08849421800308
